CustomerID,OrderVolume,CustomerSegment,ZipCode,State,SaleAmount,YearAcquired,EmailSubscr,NewsletterSubscr,WinemakerCallSubscr,Division,Region
5603,5,Luxury Estate,27856,NC,192.53,2010,False,True,False,South Atlantic,South
5604,5,Casual Visitor,93111,CA,197.84,2008,False,False,False,Pacific,West
5605,4,Casual Visitor,32034,FL,179.81,2009,False,True,False,South Atlantic,South
5606,3,Wine Enthusiast,95032,CA,164.14,2009,True,True,True,Pacific,West
5607,5,High Roller,78646,TX,177.21,2008,True,True,True,West South Central,South
5608,4,Luxury Estate,28211,NC,164.36,2010,False,True,False,South Atlantic,South
5609,3,Casual Visitor,85624,AZ,186.41,2007,False,True,False,Mountain,West
5610,4,Luxury Estate,28315,NC,180.37,2007,False,False,False,South Atlantic,South
5611,4,High Roller,45244,OH,240.59,2008,False,False,False,East North Central,Midwest
5612,2,Luxury Estate,93311,CA,123.0,2008,False,False,False,Pacific,West
5613,2,High Roller,76108,TX,162.43,2008,True,True,True,West South Central,South
5614,5,High Roller,64801,MO,231.19,2008,True,True,True,West North Central,Midwest
5615,4,High Roller,32063,FL,162.73,2008,False,True,False,South Atlantic,South
5616,2,Casual Visitor,58104,ND,180.0,2009,False,True,False,West North Central,Midwest
5617,2,Casual Visitor,94608,CA,180.0,2010,False,True,False,Pacific,West
5618,4,Casual Visitor,74565,OK,159.09,2010,False,True,False,West South Central,South
5619,5,Luxury Estate,95688,CA,158.95,2009,False,False,False,Pacific,West
5620,4,Casual Visitor,10504,NY,129.93,2009,False,True,False,Middle Atlantic,Northeast
5621,4,Wine Enthusiast,46530,IN,161.7,2010,False,True,True,East North Central,Midwest
5622,5,Casual Visitor,11354,NY,239.27,2009,False,False,False,Middle Atlantic,Northeast
5623,3,Luxury Estate,73003,OK,125.5,2010,False,False,False,West South Central,South
5624,3,High Roller,79106,TX,204.61,2010,True,True,True,West South Central,South
5625,3,Wine Enthusiast,40207,KY,227.42000000000002,2007,True,True,True,East South Central,South
5626,3,Luxury Estate,34476,FL,159.0,2007,False,False,False,South Atlantic,South
5627,4,Casual Visitor,14203,NY,170.83,2010,True,True,True,Middle Atlantic,Northeast
5628,3,Luxury Estate,76951,TX,281.02,2006,False,False,False,West South Central,South
5629,3,High Roller,95818,CA,259.99,2009,True,True,True,Pacific,West
5630,3,High Roller,91730,CA,238.19,2009,True,True,True,Pacific,West
5631,4,Casual Visitor,28387,NC,191.14,2010,False,False,True,South Atlantic,South
5632,4,Luxury Estate,22032,VA,130.57,2008,False,False,False,South Atlantic,South
5633,3,Casual Visitor,78413,TX,237.49,2010,False,False,False,West South Central,South
5634,4,High Roller,15367,PA,167.82,2009,False,True,False,Middle Atlantic,Northeast
5635,3,Luxury Estate,13904,NY,212.1,2008,False,True,False,Middle Atlantic,Northeast
5636,5,Luxury Estate,39202,MS,177.9,2008,True,True,True,East South Central,South
5637,4,Casual Visitor,18103,PA,183.82999999999998,2008,False,False,False,Middle Atlantic,Northeast
5638,4,High Roller,92675,CA,168.05,2008,False,False,False,Pacific,West
5639,4,High Roller,85740,AZ,133.66,2008,False,True,False,Mountain,West
5640,4,Luxury Estate,23664,VA,168.39,2008,False,True,False,South Atlantic,South
5641,4,Wine Enthusiast,77865,TX,188.78,2007,True,True,True,West South Central,South
5642,4,Casual Visitor,46617,IN,171.77,2010,False,False,False,East North Central,Midwest
5643,4,High Roller,93108,CA,236.68,2010,True,True,True,Pacific,West
5644,6,Casual Visitor,94707,CA,183.32,2010,False,True,False,Pacific,West
5645,4,Wine Enthusiast,19971,DE,209.54,2010,False,True,False,South Atlantic,South
5646,3,Casual Visitor,33304,FL,218.92000000000002,2010,False,True,False,South Atlantic,South
5647,4,Wine Enthusiast,33040,FL,172.66,2009,True,True,True,South Atlantic,South
5648,5,High Roller,84790,UT,178.05,2010,True,True,True,Mountain,West
5649,5,Wine Enthusiast,60108,IL,152.32,2008,True,True,True,East North Central,Midwest
5650,4,Casual Visitor,33139,FL,173.36,2007,False,True,False,South Atlantic,South
5651,4,Wine Enthusiast,80304,CO,189.74,2007,True,True,True,Mountain,West
5652,4,High Roller,28756,NC,122.53,2008,True,True,True,South Atlantic,South
5653,5,Luxury Estate,85390,AZ,208.68,2008,False,True,False,Mountain,West
5654,4,Luxury Estate,60554,IL,182.8,2008,False,True,True,East North Central,Midwest
5655,4,Wine Enthusiast,43082,OH,177.5,2010,True,True,True,East North Central,Midwest
5656,5,Luxury Estate,80108,CO,173.35,2007,False,False,True,Mountain,West
5657,4,Wine Enthusiast,45429,OH,121.17,2008,True,True,True,East North Central,Midwest
5658,2,High Roller,77070,TX,179.0,2010,True,True,True,West South Central,South
5659,4,Wine Enthusiast,62918,IL,167.87,2010,True,True,True,East North Central,Midwest
5660,4,Casual Visitor,30328,GA,138.24,2010,True,True,True,South Atlantic,South
5661,5,Wine Enthusiast,31799,GA,129.6,2008,True,True,True,South Atlantic,South
5662,4,High Roller,29928,SC,183.99,2009,True,True,True,South Atlantic,South
5663,3,Casual Visitor,85253,AZ,150.45,2008,False,False,False,Mountain,West
5664,4,Casual Visitor,39157,MS,171.69,2008,False,True,False,East South Central,South
5665,4,Casual Visitor,11767,NY,164.81,2010,False,True,False,Middle Atlantic,Northeast
5666,5,Luxury Estate,19335,PA,154.27,2009,False,True,False,Middle Atlantic,Northeast
5667,4,Wine Enthusiast,27858,NC,193.88,2007,True,True,True,South Atlantic,South
5668,5,Wine Enthusiast,2138,MA,204.91,2007,False,True,False,New England,Northeast
5669,3,Casual Visitor,33308,FL,205.37,2010,False,True,False,South Atlantic,South
5670,4,Casual Visitor,77007,TX,152.64,2010,False,True,True,West South Central,South
5671,5,Wine Enthusiast,92651,CA,216.32999999999998,2009,False,True,False,Pacific,West
5672,4,Wine Enthusiast,77382,TX,193.7,2009,True,True,True,West South Central,South
5673,5,Wine Enthusiast,33133,FL,201.35,2007,True,True,True,South Atlantic,South
5674,4,Casual Visitor,38139,TN,159.3,2009,False,True,False,East South Central,South
5675,4,Luxury Estate,43221,OH,208.32,2009,False,False,False,East North Central,Midwest
5676,4,High Roller,44708,OH,195.95,2008,True,True,True,East North Central,Midwest
5677,4,Wine Enthusiast,22182,VA,175.02,2007,True,True,True,South Atlantic,South
5678,4,High Roller,92037,CA,104.72,2008,True,True,True,Pacific,West
5679,4,High Roller,68022,NE,155.25,2008,False,True,False,West North Central,Midwest
5680,4,Casual Visitor,11023,NY,83.05,2009,False,False,False,Middle Atlantic,Northeast
5681,3,Wine Enthusiast,46368,IN,144.93,2008,True,True,True,East North Central,Midwest
5682,4,Luxury Estate,75034,TX,212.26,2008,True,True,True,West South Central,South
5683,3,High Roller,61310,IL,234.67000000000002,2009,True,True,True,East North Central,Midwest
5684,5,Wine Enthusiast,48304,MI,165.95999999999998,2008,True,True,True,East North Central,Midwest
5685,3,Luxury Estate,91604,CA,164.67000000000002,2007,False,True,False,Pacific,West
5686,5,Wine Enthusiast,28803,NC,194.67000000000002,2010,True,True,True,South Atlantic,South
5687,4,Wine Enthusiast,77096,TX,167.19,2010,True,True,True,West South Central,South
5688,2,Wine Enthusiast,2809,RI,178.0,2008,True,True,True,New England,Northeast
5689,3,Casual Visitor,32408,FL,258.59000000000003,2010,False,False,False,South Atlantic,South
5690,4,Casual Visitor,59758,MT,150.12,2010,False,True,False,Mountain,West
5691,5,Casual Visitor,83014,WY,147.13,2010,True,True,True,Mountain,West
5692,3,Casual Visitor,60606,IL,226.19,2008,False,False,False,East North Central,Midwest
5693,4,Casual Visitor,4043,ME,201.93,2008,False,True,False,New England,Northeast
5694,5,Wine Enthusiast,7045,NJ,173.95,2008,True,True,True,Middle Atlantic,Northeast
5695,5,Luxury Estate,89102,NV,226.45,2010,False,False,False,Mountain,West
5696,4,Wine Enthusiast,68956,NE,166.99,2009,True,True,True,West North Central,Midwest
5697,4,Luxury Estate,7039,NJ,176.82,2008,False,False,False,Middle Atlantic,Northeast
5698,3,Casual Visitor,63020,MO,184.11,2010,False,True,False,West North Central,Midwest
5699,3,Casual Visitor,66227,KS,221.5,2010,False,False,False,West North Central,Midwest
5700,2,Casual Visitor,77066,TX,178.0,2008,False,True,False,West South Central,South
5701,4,Luxury Estate,6824,CT,154.19,2009,False,True,True,New England,Northeast
5702,5,Wine Enthusiast,80920,CO,186.34,2007,True,True,True,Mountain,West
5703,3,Casual Visitor,8028,NJ,131.64,2009,False,True,False,Middle Atlantic,Northeast
5704,4,Luxury Estate,33433,FL,284.31,2006,False,True,False,South Atlantic,South
5705,4,Wine Enthusiast,7041,NJ,160.21,2007,False,False,True,Middle Atlantic,Northeast
5706,5,Luxury Estate,77511,TX,187.78,2009,False,False,False,West South Central,South
5707,5,High Roller,94062,CA,141.23,2008,True,True,True,Pacific,West
5708,4,Wine Enthusiast,19701,DE,251.20000000000002,2008,True,True,True,South Atlantic,South
5709,4,Casual Visitor,33853,FL,168.61,2010,False,False,False,South Atlantic,South
5710,4,Luxury Estate,90232,CA,211.36,2010,False,False,False,Pacific,West
5711,4,High Roller,10538,NY,201.1,2010,True,True,True,Middle Atlantic,Northeast
5712,3,Wine Enthusiast,77024,TX,202.26999999999998,2009,False,False,False,West South Central,South
5713,3,Casual Visitor,20678,MD,154.0,2009,False,False,False,South Atlantic,South
5714,4,Casual Visitor,8008,NJ,146.09,2009,False,True,False,Middle Atlantic,Northeast
5715,4,Wine Enthusiast,19106,PA,142.86,2008,True,True,True,Middle Atlantic,Northeast
5716,4,High Roller,95616,CA,153.18,2008,True,True,True,Pacific,West
5717,2,Wine Enthusiast,91361,CA,177.0,2008,True,True,True,Pacific,West
5718,4,Casual Visitor,78739,TX,119.95,2009,False,False,True,West South Central,South
5719,3,Wine Enthusiast,7626,NJ,142.82,2005,True,True,True,Middle Atlantic,Northeast
5720,3,Luxury Estate,92806,CA,204.59,2007,False,True,True,Pacific,West
5721,4,Luxury Estate,12561,NY,170.92,2005,True,True,True,Middle Atlantic,Northeast
5722,4,Casual Visitor,10949,NY,132.56,2009,False,False,False,Middle Atlantic,Northeast
5723,4,Luxury Estate,45246,OH,188.29,2008,False,True,True,East North Central,Midwest
5724,3,Casual Visitor,75069,TX,204.1,2010,False,False,False,West South Central,South
5725,2,Casual Visitor,64105,MO,177.0,2010,False,False,True,West North Central,Midwest
5726,2,Casual Visitor,55110,MN,226.51,2005,False,True,True,West North Central,Midwest
5727,2,Casual Visitor,92677,CA,168.84,2005,False,True,False,Pacific,West
5728,4,Wine Enthusiast,55113,MN,252.0,2005,False,True,False,West North Central,Midwest
5729,4,Luxury Estate,30328,GA,173.0,2005,False,True,False,South Atlantic,South
5730,4,Wine Enthusiast,4076,ME,160.28,2007,True,True,True,New England,Northeast
5731,4,High Roller,44321,OH,218.22,2008,False,False,False,East North Central,Midwest
5732,3,Wine Enthusiast,41075,KY,174.01999999999998,2008,True,True,True,East South Central,South
5733,3,Wine Enthusiast,60457,IL,227.36,2007,False,False,False,East North Central,Midwest
5734,5,High Roller,2667,MA,205.47,2008,False,False,False,New England,Northeast
5735,3,Luxury Estate,19807,DE,200.49,2007,False,True,False,South Atlantic,South
5736,3,Casual Visitor,39206,MS,104.09,2009,False,False,False,East South Central,South
5737,3,Casual Visitor,21044,MD,166.89,2010,False,False,False,South Atlantic,South
5738,3,High Roller,94133,CA,234.42000000000002,2008,True,True,True,Pacific,West
5739,4,High Roller,40741,KY,203.41,2009,False,True,False,East South Central,South
5740,4,Wine Enthusiast,4110,ME,221.02,2008,True,True,True,New England,Northeast
5741,4,Luxury Estate,36582,AL,171.9,2008,False,True,False,East South Central,South
5742,5,Casual Visitor,76116,TX,213.18,2010,False,True,False,West South Central,South
5743,4,Luxury Estate,89102,NV,157.13,2010,False,False,False,Mountain,West
5744,4,Casual Visitor,75287,TX,180.52,2010,False,False,False,West South Central,South
5745,3,Luxury Estate,20816,MD,201.43,2007,False,False,False,South Atlantic,South
5746,5,Casual Visitor,8862,NJ,185.28,2008,False,True,False,Middle Atlantic,Northeast
5747,5,Luxury Estate,43023,OH,245.01999999999998,2009,False,True,False,East North Central,Midwest
5748,5,Casual Visitor,37377,TN,137.76,2010,False,True,False,East South Central,South
5749,5,Casual Visitor,90239,CA,177.84,2008,True,True,True,Pacific,West
5750,4,Wine Enthusiast,77406,TX,184.95,2007,True,True,True,West South Central,South
5751,6,High Roller,77007,TX,124.7,2009,True,True,True,West South Central,South
5752,3,Wine Enthusiast,74132,OK,167.7,2008,True,True,True,West South Central,South
5753,4,Casual Visitor,93108,CA,189.04,2010,True,True,True,Pacific,West
5754,4,Luxury Estate,80111,CO,171.82999999999998,2008,False,True,False,Mountain,West
5755,2,Casual Visitor,55402,MN,176.0,2010,False,True,False,West North Central,Midwest
5756,4,High Roller,22901,VA,168.3,2009,True,True,True,South Atlantic,South
5757,3,Luxury Estate,80234,CO,188.37,2007,True,True,True,Mountain,West
5758,4,Wine Enthusiast,30075,GA,142.93,2008,True,True,True,South Atlantic,South
5759,3,Luxury Estate,79407,TX,209.9,2008,False,True,False,West South Central,South
5760,4,Wine Enthusiast,91207,CA,191.94,2010,True,True,True,Pacific,West
5761,2,Casual Visitor,80202,CO,176.0,2008,False,False,False,Mountain,West
5762,4,High Roller,48304,MI,180.42000000000002,2010,True,True,True,East North Central,Midwest
5763,5,Luxury Estate,48603,MI,182.09,2010,True,True,True,East North Central,Midwest
5764,5,Luxury Estate,7078,NJ,204.86,2008,False,False,False,Middle Atlantic,Northeast
5765,4,High Roller,43551,OH,225.89000000000001,2009,True,True,True,East North Central,Midwest
5766,3,High Roller,68114,NE,144.26,2010,True,True,True,West North Central,Midwest
5767,3,Wine Enthusiast,32034,FL,121.19,2009,True,True,True,South Atlantic,South
5768,4,Luxury Estate,77024,TX,165.93,2008,False,True,False,West South Central,South
5769,3,Luxury Estate,77382,TX,171.11,2007,False,False,False,West South Central,South
5770,4,Luxury Estate,86301,AZ,154.2,2007,True,True,True,Mountain,West
5771,3,Wine Enthusiast,66871,KS,123.25,2008,True,True,True,West North Central,Midwest
5772,4,Casual Visitor,75248,TX,156.71,2008,True,True,True,West South Central,South
5773,4,Casual Visitor,29650,SC,135.35,2009,True,True,True,South Atlantic,South
5774,3,Wine Enthusiast,58784,ND,232.44,2007,True,True,True,West North Central,Midwest
5775,4,Luxury Estate,77469,TX,190.55,2007,True,True,True,West South Central,South
5776,4,Casual Visitor,30188,GA,183.61,2008,False,False,False,South Atlantic,South
5777,3,High Roller,6511,CT,212.26,2008,False,False,False,New England,Northeast
5778,3,Casual Visitor,23830,VA,169.41,2008,False,True,False,South Atlantic,South
5779,4,Wine Enthusiast,56438,MN,180.42000000000002,2008,True,True,True,West North Central,Midwest
5780,4,Casual Visitor,22101,VA,174.95,2008,False,True,False,South Atlantic,South
5781,3,Casual Visitor,78411,TX,239.85,2010,False,True,False,West South Central,South
5782,5,Luxury Estate,20171,VA,226.26999999999998,2007,False,True,False,South Atlantic,South
5783,4,Luxury Estate,59740,MT,171.02,2007,False,True,False,Mountain,West
5784,3,Wine Enthusiast,66534,KS,163.44,2010,True,True,True,West North Central,Midwest
5785,4,Luxury Estate,6470,CT,170.22,2009,False,False,False,New England,Northeast
5786,5,High Roller,29621,SC,166.35,2008,True,True,True,South Atlantic,South
5787,6,Wine Enthusiast,92308,CA,171.61,2010,True,True,True,Pacific,West
5788,4,Casual Visitor,27612,NC,197.0,2008,False,True,False,South Atlantic,South
5789,3,Casual Visitor,66441,KS,216.82999999999998,2010,False,False,False,West North Central,Midwest
5790,4,Luxury Estate,11211,NY,138.03,2008,True,True,True,Middle Atlantic,Northeast
5791,4,Wine Enthusiast,95841,CA,164.15,2008,True,True,True,Pacific,West
5792,4,High Roller,32801,FL,188.54,2008,False,False,False,South Atlantic,South
5793,3,Casual Visitor,47868,IN,149.63,2009,True,True,True,East North Central,Midwest
5794,5,Luxury Estate,10065,NY,184.67000000000002,2010,False,True,False,Middle Atlantic,Northeast
5795,2,Wine Enthusiast,74019,OK,175.0,2010,False,True,True,West South Central,South
5796,5,Wine Enthusiast,77441,TX,162.82999999999998,2007,True,True,True,West South Central,South
5797,4,Wine Enthusiast,11010,NY,191.84,2010,True,True,True,Middle Atlantic,Northeast
5798,4,Wine Enthusiast,2186,MA,201.98000000000002,2010,False,True,True,New England,Northeast
5799,5,Casual Visitor,23410,VA,126.81,2009,False,False,False,South Atlantic,South
5800,4,Casual Visitor,38921,MS,195.61,2010,True,True,True,East South Central,South
5801,4,Luxury Estate,42071,KY,181.52,2007,False,True,False,East South Central,South
5802,5,Casual Visitor,30577,GA,110.43,2010,False,False,False,South Atlantic,South
5803,2,Casual Visitor,77377,TX,174.0,2009,False,False,True,West South Central,South
5804,4,Casual Visitor,46637,IN,175.41,2008,False,True,False,East North Central,Midwest
5805,4,Luxury Estate,79705,TX,179.25,2008,False,False,False,West South Central,South
5806,3,Wine Enthusiast,84092,UT,166.2,2010,True,True,True,Mountain,West
5807,4,High Roller,43021,OH,119.63,2009,True,True,True,East North Central,Midwest
5808,3,High Roller,39288,MS,124.14,2009,False,False,False,East South Central,South
5809,4,Luxury Estate,23235,VA,108.21,2008,False,True,False,South Atlantic,South
5811,3,Casual Visitor,2646,MA,131.02,2009,False,True,False,New England,Northeast
5812,4,Wine Enthusiast,75225,TX,195.5,2010,False,True,False,West South Central,South
5813,4,Luxury Estate,61265,IL,179.64,2009,False,True,False,East North Central,Midwest
5814,4,Wine Enthusiast,56573,MN,154.24,2008,True,True,True,West North Central,Midwest
5815,3,Wine Enthusiast,66086,KS,208.13,2007,True,True,True,West North Central,Midwest
5816,3,Wine Enthusiast,20817,MD,150.03,2010,True,True,True,South Atlantic,South
5817,5,Luxury Estate,21157,MD,228.61,2007,False,True,False,South Atlantic,South
5818,4,Luxury Estate,92626,CA,166.96,2007,False,True,True,Pacific,West
5819,3,Luxury Estate,79707,TX,188.24,2009,False,True,True,West South Central,South
5820,3,Wine Enthusiast,20136,VA,146.41,2008,True,True,True,South Atlantic,South
5821,3,Wine Enthusiast,46741,IN,238.83,2008,True,True,True,East North Central,Midwest
5822,4,Wine Enthusiast,10538,NY,178.5,2008,True,True,True,Middle Atlantic,Northeast
5823,4,Luxury Estate,19348,PA,190.35,2007,False,True,False,Middle Atlantic,Northeast
5824,3,Wine Enthusiast,75043,TX,152.0,2008,True,True,True,West South Central,South
5825,4,Casual Visitor,77546,TX,180.41,2010,True,True,True,West South Central,South
5826,4,Casual Visitor,4684,ME,152.21,2009,False,True,False,New England,Northeast
5827,5,Wine Enthusiast,77478,TX,209.63,2008,True,True,True,West South Central,South
5828,3,High Roller,53219,WI,181.21,2010,False,False,False,East North Central,Midwest
5829,3,Wine Enthusiast,46235,IN,168.75,2007,True,True,True,East North Central,Midwest
5830,5,Casual Visitor,84010,UT,91.99,2008,True,True,True,Mountain,West
5831,3,High Roller,53154,WI,175.84,2008,True,True,True,East North Central,Midwest
5832,5,Wine Enthusiast,37073,TN,85.82000000000001,2009,True,True,True,East South Central,South
5833,4,High Roller,92661,CA,87.54,2008,False,True,True,Pacific,West
5834,4,Casual Visitor,15217,PA,184.94,2009,False,True,False,Middle Atlantic,Northeast
5835,3,Casual Visitor,21403,MD,177.41,2010,False,True,True,South Atlantic,South
5836,4,Luxury Estate,23451,VA,182.22,2008,False,True,False,South Atlantic,South
5837,3,Luxury Estate,17536,PA,194.74,2007,False,False,False,Middle Atlantic,Northeast
5838,4,Casual Visitor,92024,CA,168.47,2009,False,False,False,Pacific,West
5839,3,Casual Visitor,91105,CA,186.57,2009,False,False,False,Pacific,West
5840,4,Casual Visitor,15241,PA,188.8,2008,True,True,True,Middle Atlantic,Northeast
5841,3,High Roller,78217,TX,168.72,2010,False,True,False,West South Central,South
5842,4,Luxury Estate,21228,MD,152.15,2008,True,True,True,South Atlantic,South
5843,4,Luxury Estate,82633,WY,129.84,2007,True,True,True,Mountain,West
5844,4,Luxury Estate,78861,TX,178.2,2010,False,True,False,West South Central,South
5845,3,Casual Visitor,32082,FL,210.65,2009,False,True,False,South Atlantic,South
5846,4,Casual Visitor,56003,MN,189.14,2010,False,False,False,West North Central,Midwest
5847,3,Wine Enthusiast,29405,SC,166.97,2009,True,True,True,South Atlantic,South
5848,4,High Roller,95746,CA,185.21,2008,False,False,True,Pacific,West
5849,5,Luxury Estate,37013,TN,181.4,2007,False,True,False,East South Central,South
5850,4,Wine Enthusiast,85020,AZ,142.36,2007,True,True,True,Mountain,West
5851,3,Wine Enthusiast,89135,NV,116.78,2007,True,True,True,Mountain,West
5852,4,Casual Visitor,29202,SC,153.55,2008,False,True,False,South Atlantic,South
5853,4,Luxury Estate,45236,OH,151.38,2010,True,True,True,East North Central,Midwest
5854,3,High Roller,86409,AZ,202.67000000000002,2008,True,True,True,Mountain,West
5855,4,Wine Enthusiast,52001,IA,197.16,2008,True,True,True,West North Central,Midwest
5856,4,High Roller,7081,NJ,130.28,2010,False,False,False,Middle Atlantic,Northeast
5857,4,Casual Visitor,66213,KS,180.32,2009,False,True,False,West North Central,Midwest
5858,5,Casual Visitor,49234,MI,167.87,2009,False,False,False,East North Central,Midwest
5859,3,Casual Visitor,89403,NV,180.67000000000002,2008,True,True,True,Mountain,West
5860,4,Wine Enthusiast,28768,NC,141.86,2008,True,True,True,South Atlantic,South
5861,3,Wine Enthusiast,19087,PA,201.07999999999998,2007,True,True,True,Middle Atlantic,Northeast
5862,3,Casual Visitor,21075,MD,146.61,2008,False,False,False,South Atlantic,South
5863,4,High Roller,61108,IL,153.44,2008,True,True,True,East North Central,Midwest
5864,4,Casual Visitor,85382,AZ,163.19,2008,False,True,False,Mountain,West
5865,3,Casual Visitor,54615,WI,155.82999999999998,2010,False,False,False,East North Central,Midwest
5866,6,Casual Visitor,91101,CA,174.34,2010,False,False,False,Pacific,West
5867,5,Casual Visitor,27295,NC,184.76,2010,True,True,True,South Atlantic,South
5868,4,Casual Visitor,38655,MS,187.61,2010,False,False,False,East South Central,South
5869,4,Luxury Estate,10003,NY,171.02,2009,False,False,False,Middle Atlantic,Northeast
5870,4,Casual Visitor,91011,CA,181.36,2008,True,True,True,Pacific,West
5871,3,Luxury Estate,33881,FL,221.91,2010,False,False,False,South Atlantic,South
5872,4,Wine Enthusiast,84010,UT,154.52,2009,True,True,True,Mountain,West
5873,4,Casual Visitor,39303,MS,207.73000000000002,2010,False,True,False,East South Central,South
5874,4,Casual Visitor,84032,UT,162.16,2010,False,True,False,Mountain,West
5875,5,Wine Enthusiast,17067,PA,207.54,2010,True,True,True,Middle Atlantic,Northeast
5876,3,Luxury Estate,77450,TX,100.97,2008,False,True,False,West South Central,South
5877,3,Wine Enthusiast,78265,TX,233.16,2008,False,True,False,West South Central,South
5878,5,Wine Enthusiast,80108,CO,145.5,2009,False,True,False,Mountain,West
5879,4,Wine Enthusiast,60175,IL,189.77,2008,True,True,True,East North Central,Midwest
5880,4,Casual Visitor,46240,IN,204.16,2008,False,True,False,East North Central,Midwest
5881,4,Luxury Estate,67002,KS,129.7,2010,False,False,False,West North Central,Midwest
5882,5,High Roller,30040,GA,190.07999999999998,2010,True,True,True,South Atlantic,South
5883,4,Casual Visitor,3833,NH,173.69,2008,False,False,False,New England,Northeast
5884,4,High Roller,34223,FL,224.57,2009,False,False,False,South Atlantic,South
5885,4,Wine Enthusiast,4090,ME,175.73,2010,True,True,True,New England,Northeast
5886,4,Casual Visitor,92705,CA,213.51,2010,True,True,True,Pacific,West
5887,4,Wine Enthusiast,52101,IA,150.8,2007,True,True,True,West North Central,Midwest
5888,4,Wine Enthusiast,87301,NM,198.57999999999998,2007,True,True,True,Mountain,West
5889,3,Luxury Estate,30013,GA,198.86,2008,False,False,False,South Atlantic,South
5890,4,Luxury Estate,78230,TX,142.49,2007,False,False,False,West South Central,South
5891,3,High Roller,29483,SC,227.64,2010,False,True,False,South Atlantic,South
5892,4,Luxury Estate,10065,NY,170.55,2009,False,True,False,Middle Atlantic,Northeast
5893,4,Casual Visitor,34234,FL,208.45,2010,False,False,False,South Atlantic,South
5894,4,High Roller,33617,FL,151.55,2009,False,False,True,South Atlantic,South
5895,4,Wine Enthusiast,68516,NE,189.44,2007,True,True,True,West North Central,Midwest
5896,4,Casual Visitor,32004,FL,171.24,2008,True,True,True,South Atlantic,South
5897,2,Casual Visitor,43015,OH,154.82999999999998,2010,False,False,False,East North Central,Midwest
5898,4,Casual Visitor,29732,SC,172.49,2008,False,True,False,South Atlantic,South
5899,4,Luxury Estate,8816,NJ,172.28,2008,False,False,False,Middle Atlantic,Northeast
5900,3,Wine Enthusiast,90272,CA,136.64,2008,True,True,True,Pacific,West
5901,4,Wine Enthusiast,95828,CA,185.64,2010,True,True,True,Pacific,West
5902,4,Luxury Estate,78746,TX,159.69,2008,False,False,False,West South Central,South
5903,5,Casual Visitor,77437,TX,178.04,2009,False,True,False,West South Central,South
5904,3,Casual Visitor,80004,CO,190.01,2010,True,True,True,Mountain,West
5905,3,Casual Visitor,19002,PA,100.98,2010,True,True,True,Middle Atlantic,Northeast
5906,3,Luxury Estate,76179,TX,185.92,2008,False,False,False,West South Central,South
5907,4,High Roller,34120,FL,243.11,2009,False,False,False,South Atlantic,South
5908,3,High Roller,88202,NM,155.61,2009,True,True,True,Mountain,West
5909,4,High Roller,74653,OK,166.93,2010,True,True,True,West South Central,South
5910,4,Casual Visitor,20902,MD,201.35,2010,False,False,False,South Atlantic,South
5911,4,Casual Visitor,12569,NY,142.45,2009,False,True,True,Middle Atlantic,Northeast
5912,4,Luxury Estate,52803,IA,184.27,2010,False,True,False,West North Central,Midwest
5913,4,Luxury Estate,10923,NY,160.86,2009,False,False,False,Middle Atlantic,Northeast
5914,5,Luxury Estate,8648,NJ,204.35,2007,False,True,True,Middle Atlantic,Northeast
5915,4,Wine Enthusiast,62712,IL,190.74,2009,False,False,False,East North Central,Midwest
5916,3,High Roller,64113,MO,192.79000000000002,2010,False,True,False,West North Central,Midwest
5917,4,Luxury Estate,92663,CA,188.53,2010,False,False,False,Pacific,West
5918,3,Casual Visitor,60091,IL,193.65,2010,True,True,True,East North Central,Midwest
5919,3,Wine Enthusiast,49740,MI,95.08,2008,True,True,True,East North Central,Midwest
5920,3,High Roller,32903,FL,166.78,2008,False,True,True,South Atlantic,South
5921,5,Casual Visitor,33541,FL,133.61,2010,False,False,False,South Atlantic,South
5922,4,High Roller,8731,NJ,212.79,2008,True,True,True,Middle Atlantic,Northeast
5923,4,Wine Enthusiast,76107,TX,131.46,2009,True,True,True,West South Central,South
5924,3,Wine Enthusiast,80215,CO,176.62,2008,True,True,True,Mountain,West
5925,3,Luxury Estate,22201,VA,190.25,2008,False,False,False,South Atlantic,South
5926,3,Luxury Estate,81657,CO,173.63,2007,False,True,True,Mountain,West
5927,3,Luxury Estate,16602,PA,191.38,2007,True,True,True,Middle Atlantic,Northeast
5928,4,Casual Visitor,14020,NY,148.74,2007,False,False,False,Middle Atlantic,Northeast
5929,5,Casual Visitor,80210,CO,209.88,2008,True,True,True,Mountain,West
5930,3,Wine Enthusiast,40026,KY,122.01,2007,True,True,True,East South Central,South
5931,5,High Roller,33618,FL,164.16,2010,True,True,True,South Atlantic,South
5932,4,Luxury Estate,19933,DE,181.66,2008,False,False,False,South Atlantic,South
5933,4,Wine Enthusiast,77056,TX,124.28999999999999,2008,True,True,True,West South Central,South
5934,5,Wine Enthusiast,19938,DE,244.38,2007,False,True,False,South Atlantic,South
5935,2,Luxury Estate,75254,TX,170.0,2009,False,False,True,West South Central,South
5936,4,Casual Visitor,17403,PA,142.67,2009,False,False,True,Middle Atlantic,Northeast
5937,4,Wine Enthusiast,94803,CA,175.87,2007,False,True,False,Pacific,West
5938,4,Wine Enthusiast,60026,IL,159.74,2009,False,True,False,East North Central,Midwest
